category,sku,ean,price,primary_image_url,currency,link,time,title,availability,desc
"Home,Mobile Phones,Phone Accessories,Power – Batteries",sku:223409,ean:4710937351224,"SG$49,.99",http://i2.expansys.com/img/b/223409/htc-wildfire-s-battery-ba-s540.jpg,SGD,http://www.expansys.com.sg/htc-wildfire-s-battery-ba-s540-1200-mah-223409/,11:19:25.372000,HTC Wildfire S Battery BA S540 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:223696,ean:0846127048392,"SG$3,.99",http://i2.expansys.com/img/b/223696/case-mate-barely-there-case-blackberry-curve-9350-9360-9370.jpg,SGD,http://www.expansys.com.sg/case-mate-barely-there-case-blackberry-curve-9350-9360-9370-white-223696/,11:19:25.656000,Case-mate Barely There Case BlackBerry Curve 9350/9360/9370 ,,
"Home,Mobile Phones,Phone Accessories,Cables",sku:230008,ean:5055147583508,"SG$14,.99",http://i2.expansys.com/img/b/230008/htc-one-v-data-cable-dc-m410.jpg,SGD,http://www.expansys.com.sg/htc-one-v-data-cable-dc-m410-usb-microusb-230008/,11:19:26.173000,HTC One V Data Cable DC M410 ,,
"Home,Mobile Phones,Phone Accessories,Power – Batteries",sku:223411,ean:5055147571048,"SG$52,.99",http://i1.expansys.com/img/b/223411/htc-explorer-battery-ba-s540.jpg,SGD,http://www.expansys.com.sg/htc-explorer-battery-ba-s540-1200-mah-223411/,11:19:26.358000,HTC Explorer Battery BA S540 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:218962,ean:7394090895398,"SG$3,.65",http://i1.expansys.com/img/b/218962/krusell-gaia-undercover-for-samsung-galaxy-i9100-sii.jpg,SGD,http://www.expansys.com.sg/krusell-gaia-undercover-for-samsung-galaxy-i9100-sii-brown-218962/,11:19:26.542000,Krusell Gaia UnderCover for Samsung Galaxy i9100 SII ,,
"Home,Mobile Phones,Phone Accessories,Cradles & Docking Stations",sku:208673,ean:5055147566716,"SG$1,.99",http://i1.expansys.com/img/b/208673/expansys-car-mount-cradle-with-handsfree-for-google-nexus-s.jpg,SGD,http://www.expansys.com.sg/expansys-car-mount-cradle-with-handsfree-for-google-nexus-s-208673/,11:19:27.090000,EXPANSYS Car Mount Cradle with Handsfree for Google Nexus S,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:218961,ean:7394090895381,"SG$3,.65",http://i1.expansys.com/img/b/218961/krusell-gaia-undercover-for-samsung-galaxy-i9100-sii.jpg,SGD,http://www.expansys.com.sg/krusell-gaia-undercover-for-samsung-galaxy-i9100-sii-black-218961/,11:19:27.661000,Krusell Gaia UnderCover for Samsung Galaxy i9100 SII ,,
"Home,Mobile Phones,Phone Accessories,Power – AC Adaptors",sku:205641,ean:5055887304302,"SG$24,.99",http://i1.expansys.com/img/b/205641/htc-desire-hd-new-slim-design-ac-adapter-tc-e250.jpg,SGD,http://www.expansys.com.sg/htc-desire-hd-new-slim-design-ac-adapter-tc-e250-with-eu-plug-unit+micro-usb-cable-5v-1a-205641/,11:19:28.062000,HTC Desire HD New Slim Design AC Adapter TC E250 ,,
"Home,Mobile Phones,Phone Accessories,Cradles & Docking Stations",sku:208645,ean:5055147563159,"SG$28,.99",http://i2.expansys.com/img/b/208645/expansys-usb-cradle-battery-charger-for-htc-desire-z.jpg,SGD,http://www.expansys.com.sg/expansys-usb-cradle+battery-charger-for-htc-desire-z-eu-208645/,11:19:28.146000,EXPANSYS USB Cradle+Battery Charger for HTC Desire Z ,,
"Home,Mobile Phones,Phone Accessories,Power – AC Adaptors",sku:205644,ean:5055887304289,"SG$24,.99",http://i1.expansys.com/img/b/205644/htc-wildfire-new-slim-design-ac-adapter-tc-e250.jpg,SGD,http://www.expansys.com.sg/htc-wildfire-new-slim-design-ac-adapter-tc-e250-with-eu-plug-unit+micro-usb-cable-5v-1a-205644/,11:19:28.193000,HTC Wildfire New Slim Design AC Adapter TC E250 ,,
"Home,Mobile Phones,Phone Accessories,Power – AC Adaptors",sku:205640,ean:5055887304319,"SG$24,.99",http://i1.expansys.com/img/b/205640/htc-legend-new-slim-design-ac-adapter-tc-e250.jpg,SGD,http://www.expansys.com.sg/htc-legend-new-slim-design-ac-adapter-tc-e250-with-eu-plug-unit+micro-usb-cable-5v-1a-205640/,11:19:28.278000,HTC Legend New Slim Design AC Adapter TC E250 ,,
"Home,Mobile Phones,Phone Accessories,Power – AC Adaptors",sku:205645,ean:5055887304272,"SG$24,.99",http://i2.expansys.com/img/b/205645/htc-hd2-new-slim-design-ac-adapter-tc-e250.jpg,SGD,http://www.expansys.com.sg/htc-hd2-new-slim-design-ac-adapter-tc-e250-with-eu-plug-unit+micro-usb-cable-5v-1a-205645/,11:19:28.363000,HTC HD2 New Slim Design AC Adapter TC E250 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:248745,,"SG$3,.65",http://i2.expansys.com/img/b/248745/capdase-soft-jacket-xpose-case-for-nokia-lumia-620.jpg,SGD,http://www.expansys.com.sg/capdase-soft-jacket-xpose-case-for-nokia-lumia-620-tinted-black-screen-protector-included-248745/,11:19:28.694000,CAPDASE Soft Jacket Xpose Case for Nokia Lumia 620 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:208578,ean:5055147562688,"SG$1,.82",http://i2.expansys.com/img/b/208578/martin-fields-screen-protector-for-google-nexus-s.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-google-nexus-s-single-pack-208578/,11:19:29.096000,Martin Fields Screen Protector for Google Nexus S ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:241628,ean:5055887300373,"SG$0,.77",http://i2.expansys.com/img/b/241628/at-pixel-screen-guard-for-sony-xperia-v-lt25i.jpg,SGD,http://www.expansys.com.sg/at-pixel-screen-guard-for-sony-xperia-v-lt25i-anti-fingerprint-crystal-clear-241628/,11:19:29.133000,AT Screen Guard  for Sony Xperia V LT25i ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:241210,,"SG$3,.65",http://i1.expansys.com/img/b/241210/rock-bigcity-leather-case-for-sony-xperia-t.jpg,SGD,http://www.expansys.com.sg/rock-bigcity-leather-case-for-sony-xperia-t-cream-241210/,11:19:29.450000,ROCK Big City Leather Case for Sony Xperia T ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:237329,,"SG$3,.55",http://i2.expansys.com/img/b/237329/momax-clear-screen-protector-for-iphone-5.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-iphone-5-237329/,11:19:29.497000,Momax Screen Protector for Apple iPhone 5s/5c/5 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:238205,ean:5055147599486,"SG$1,.82",http://i2.expansys.com/img/b/238205/momax-clear-screen-protector-for-samsung-galaxy-s-duos.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-s-duos-s7562-238205/,11:19:29.982000,Momax Clear Screen Protector for Samsung Galaxy S Duos ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:235761,ean:4710937385250,"SG$0,.55",http://i1.expansys.com/img/b/235761/htc-desire-x-slip-pouch-po-s800.jpg,SGD,http://www.expansys.com.sg/htc-desire-x-slip-pouch-po-s800-235761/,11:19:30.167000,HTC Desire X Slip Pouch PO S800,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:235766,ean:4710937384925,"SG$7,.49",http://i2.expansys.com/img/b/235766/htc-desire-x-hard-shell-hc-c800.jpg,SGD,http://www.expansys.com.sg/htc-desire-x-hard-shell-hc-c800-red-235766/,11:19:30.251000,HTC Desire X Hard Shell  HC C800 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:237342,,"SG$3,.65",http://i1.expansys.com/img/b/237342/momax-ultra-thin-shiny-case-for-iphone-5.jpg,SGD,http://www.expansys.com.sg/momax-ultra-thin-shiny-case-for-iphone-5-blue-237342/,11:19:30.314000,Momax Ultra Thin Shiny Case for iPhone 5 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235477,,"SG$1,.82",http://i2.expansys.com/img/b/235477/capdase-screen-guard-aris-protective-film-for-htc-desire-v.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-htc-desire-v-t328w-235477/,11:19:30.452000,CAPDASE ScreenGuard - Aris for HTC Desire V ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:237344,,"SG$3,.65",http://i1.expansys.com/img/b/237344/momax-ultra-thin-shiny-case-for-iphone-5.jpg,SGD,http://www.expansys.com.sg/momax-ultra-thin-shiny-case-for-iphone-5-black-237344/,11:19:30.737000,Momax Ultra Thin Shiny Case for iPhone 5 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:240108,ean:7394090201403,"SG$17,.82",http://i2.expansys.com/img/b/240108/krusell-screen-protector-for-sony-xperia-v.jpg,SGD,http://www.expansys.com.sg/krusell-screen-protector-for-sony-xperia-v-240108/,11:19:31.116000,Krusell Screen Protector for Xperia V,,
"Home,Mobile Phones,Phone Accessories,Cradles & Docking Stations",sku:233156,,"SG$1,.99",http://i2.expansys.com/img/b/233156/goki-usb-battery-charger-for-samsung-battery.jpg,SGD,http://www.expansys.com.sg/goki-usb-battery-charger-for-samsung-battery-eb464358vu-base-sku-233156/,11:19:31.216000,Goki USB Battery Charger for Samsung Battery ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:255447,ean:5055887314189,"SG$6,.39",http://i2.expansys.com/img/b/255447/at-screen-guard-for-google-nexus-5.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-google-nexus-5-anti-fingerprint-crystal-clear-255447/,11:19:31.253000,AT Screen Guard for Google Nexus 5 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:255465,ean:5055147599462,"SG$1,.99",http://i2.expansys.com/img/b/255465/momax-screen-protector-for-htc-one-max.jpg,SGD,http://www.expansys.com.sg/momax-screen-protector-for-htc-one-max-crystal-clear-hd-255465/,11:19:31.401000,Momax Screen Protector for HTC One Max ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:234523,,"SG$3,.99",http://i1.expansys.com/img/b/234523/capdase-soft-jacket-lamina-for-galaxy-s-iii.jpg,SGD,http://www.expansys.com.sg/capdase-soft-jacket-lamina-for-galaxy-s-iii-fuchsia-with-free-screen-protector-234523/,11:19:31.454000,CAPDASE Soft Jacket-Lamina for Galaxy S III ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:254211,ean:7394090201328,"SG$31,.80",http://i1.expansys.com/img/b/254211/krusell-screen-protector-for-sony-xperia-t-tl.jpg,SGD,http://www.expansys.com.sg/krusell-screen-protector-for-sony-xperia-t-tl-transparent-254211/,11:19:31.902000,"Krusell Screen Protector for Xperia T, TL ",,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:252072,ean:5055887300212,"SG$2,.37",http://i1.expansys.com/img/b/252072/at-screen-guard-for-nokia-lumia-925.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-nokia-lumia-925-anti-fingerprint-crystal-clear-252072/,11:19:31.955000,AT Screen Guard  for Nokia Lumia 925 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251933,ean:0670541267240,"SG$1,.99",http://i1.expansys.com/img/b/251933/martin-fields-screen-protector-for-samsung-galaxy-s4-zoom.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-s4-zoom-single-pack-251933/,11:19:32.002000,Martin Fields Screen Protector for Samsung Galaxy S4 Zoom ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251412,,"SG$1,.99",http://i1.expansys.com/img/b/251412/momax-screen-protector-for-sony-xperia-zr.jpg,SGD,http://www.expansys.com.sg/momax-screen-protector-for-sony-xperia-zr-crystal-clear-251412/,11:19:32.604000,Momax Screen Protector for Sony Xperia ZR ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251541,ean:7394090201717,"SG$30,.18",http://i1.expansys.com/img/b/251541/krusell-screen-protector-for-nokia-lumia-925.jpg,SGD,http://www.expansys.com.sg/krusell-screen-protector-for-nokia-lumia-925-251541/,11:19:32.657000,Krusell Screen Protector for Nokia Lumia 925,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:253656,ean:7394090755944,"SG$7,.36",http://i2.expansys.com/img/b/253656/krusell-tumba-slimcover-for-xperia-z1.jpg,SGD,http://www.expansys.com.sg/krusell-tumba-slimcover-for-xperia-z1-vintage-black-253656/,11:19:32.688000,Krusell Tumba SlimCover for Xperia Z1 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251390,,"SG$1,.82",http://i1.expansys.com/img/b/251390/at-screen-guard-for-samsung-galaxy-mega-6-3.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-mega-6-3-anti-finger-print-251390/,11:19:32.720000,AT Screen Guard  for Galaxy Mega 6.3 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:249537,,"SG$3,.65",http://i2.expansys.com/img/b/249537/tunewear-eggshell-for-galaxy-s4.jpg,SGD,http://www.expansys.com.sg/tunewear-eggshell-for-galaxy-s4-clear-white-249537/,11:19:32.773000,Tunewear eggshell for Galaxy S4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:249541,,"SG$3,.65",http://i1.expansys.com/img/b/249541/tunewear-eggshell-for-galaxy-s4.jpg,SGD,http://www.expansys.com.sg/tunewear-eggshell-for-galaxy-s4-red-249541/,11:19:32.820000,Tunewear eggshell for Galaxy S4 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:255181,,"SG$1,.99",http://i1.expansys.com/img/b/255181/at-screen-guard-for-htc-one-max.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-htc-one-max-anti-fingerprint-crystal-clear-255181/,11:19:32.873000,AT Screen Guard for HTC One Max ,,
"Home,Mobile Phones,Phone Accessories,Power – Batteries",sku:261159,,SG$112,http://i2.expansys.com/img/b/261159/mipow-sp10000-power-tube-10400-portable-charger.jpg,,http://www.expansys.com.sg/mipow-sp10000-power-tube-10400-portable-charger-10400mah-light-blue-261159/,11:19:33.560000,MiPOW SP10000 Power Tube 10400 Portable Charger ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:259263,ean:5055147599684,"SG$6,.49",http://i1.expansys.com/img/b/259263/at-screen-guard-for-galaxy-tab-pro-wifi-t520-10-1.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-galaxy-tab-pro-wifi-t520-10-1-anti-fingerprint-crystal-clear-259263/,11:19:33.876000,AT Screen Guard for Samsung Galaxy TabPro 10.1 ,,
"Home,Mobile Phones,Phone Accessories,Cables",sku:259155,ean:5055887301417,"SG$27,.99",http://i2.expansys.com/img/b/259155/htc-desire-816-data-cable-dc-m410.jpg,SGD,http://www.expansys.com.sg/htc-desire-816-data-cable-dc-m410-usb-microusb-259155/,11:19:34.161000,HTC Desire 816 Data Cable DC M410 ,,
"Home,Mobile Phones,Phone Accessories,Power – Batteries",sku:261157,,SG$112,http://i2.expansys.com/img/b/261157/mipow-sp10000-power-tube-10400-portable-charger.jpg,,http://www.expansys.com.sg/mipow-sp10000-power-tube-10400-portable-charger-10400mah-red-261157/,11:19:34.324000,MiPOW SP10000 Power Tube 10400 Portable Charger ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:258842,ean:4895158664138,"SG$1,.36",http://i1.expansys.com/img/b/258842/melkco-premium-leather-snap-cover-for-galaxy-s5.jpg,SGD,http://www.expansys.com.sg/melkco-premium-leather-snap-cover-for-galaxy-s5-white-258842/,11:19:34.617000,melkco Premium Leather Snap Cover For Galaxy S5 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:259626,ean:4895181512284,"SG$0,.38",http://i2.expansys.com/img/b/259626/kuboq-advanced-tpu-case-for-galaxy-s5.jpg,SGD,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-galaxy-s5-w-screen-protector-black-259626/,11:19:35.002000,Kuboq Advanced TPU Case for Galaxy S5 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:260126,ean:5055887307952,"SG$2,.49",http://i2.expansys.com/img/b/260126/at-screen-guard-for-nokia-lumia-630.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-nokia-lumia-630-anti-fingerprint-crystal-clear-260126/,11:19:35.102000,AT Screen Guard for Nokia Lumia 630/636 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:258578,ean:8806086103503,"SG$49,.99",http://i2.expansys.com/img/b/258578/samsung-s-view-cover-for-samsung-galaxy-s5.jpg,SGD,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s5-black-258578/,11:19:35.286000,Samsung S-View Cover for Samsung Galaxy S5 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:257862,ean:4895181510990,"SG$3,.65",http://i1.expansys.com/img/b/257862/kuboq-advanced-tpu-case-for-motog.jpg,SGD,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-motog-with-screen-protector-white-257862/,11:19:35.464000,Kuboq Advanced TPU Case for Moto G ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:258364,ean:4718487646029,"SG$7,.29",http://i1.expansys.com/img/b/258364/htc-one-m8-flip-case-white-hc-v941.jpg,SGD,http://www.expansys.com.sg/htc-one-m8-flip-case-white-hc-v941-retail-blister-258364/,11:19:35.549000,HTC One (M8)/M8s Flip Case HC V941 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:256668,,"SG$3,.65",http://i2.expansys.com/img/b/256668/kuboq-advanced-tpu-case-for-nokia-1520.jpg,SGD,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-nokia-1520-w-screen-protector-white-256668/,11:19:35.987000,Kuboq Advanced TPU Case for Nokia 1520 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:255660,ean:7394090201700,"SG$47,.66",http://i1.expansys.com/img/b/255660/krusell-screen-protector-for-apple-ipad-air.jpg,SGD,http://www.expansys.com.sg/krusell-screen-protector-for-apple-ipad-air-transparent-255660/,11:19:36.166000,Krusell Screen Protector For Apple iPad Air ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:256667,ean:4895181510273,"SG$3,.99",http://i2.expansys.com/img/b/256667/kuboq-advanced-tpu-case-for-nokia-1520.jpg,SGD,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-nokia-1520-w-screen-protector-black-256667/,11:19:36.204000,Kuboq Advanced TPU Case for Nokia 1520 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:249023,,"SG$3,.65",http://i1.expansys.com/img/b/249023/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4.jpg,SGD,http://www.expansys.com.sg/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4-with-screen-protector-pink-249023/,11:19:36.366000,Momax Ultra Thin Clear Touch Case for Samsung Galaxy S4 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:248940,ean:5055887300441,"SG$1,.82",http://i1.expansys.com/img/b/248940/at-screen-guard-for-lg-optimus-l7-ii-dual.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-lg-optimus-l7-ii-dual-crystal-clear-248940/,11:19:36.504000,AT Screen Guard for LG Optimus L7 II Dual ,,
"Home,Mobile Phones,Phone Accessories,Cables",sku:266271,ean:4710474911370,"SG$31,.99",http://i1.expansys.com/img/b/266271/innerexile-zynk-usb-cable-with-lightning-connector.jpg,SGD,http://www.expansys.com.sg/innerexile-zynk-usb-cable-with-lightning-connector-1m-silver-black-266271/,11:19:36.967000,innerexile zynk USB cable with Lightning connector ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:265677,ean:6947681519008,"SG$28,.99",http://i2.expansys.com/img/b/265677/motorola-shell-for-motorola-moto-g5.jpg,SGD,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-g5-royal-blue-265677/,11:19:37.037000,Motorola Shell for Motorola Moto G (2nd Gen.) ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:265165,ean:4710474911431,"SG$84,.78",http://i2.expansys.com/img/b/265165/innerexile-odyssey-case-for-htc-one-m8.jpg,SGD,http://www.expansys.com.sg/innerexile-odyssey-case-for-htc-one-m8-premium-aluminum-bumper-with-back-cover-gold-265165/,11:19:37.168000,innerexile Odyssey case  for HTC One M8 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:266450,ean:4710474911158,"SG$28,.26",http://i1.expansys.com/img/b/266450/innerexile-screen-protector-for-apple-iphone-5s-5c-5.jpg,SGD,http://www.expansys.com.sg/innerexile-screen-protector-for-apple-iphone-5s-5c-5-premium-tempered-glass-0-2mm-266450/,11:19:37.352000,innerexile Screen Protector for Apple iPhone 5S/5C/5 ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth",sku:265132,ean:8806086471770,"SG$145,.99",http://i1.expansys.com/img/b/265132/samsung-gear-circle.jpg,SGD,http://www.expansys.com.sg/samsung-gear-circle-black-265132/,11:19:37.568000,Samsung Gear Circle ,,
"Home,Mobile Phones,Phone Accessories,Cables",sku:266273,ean:4710474911394,"SG$35,.99",http://i1.expansys.com/img/b/266273/innerexile-zynk-usb-cable-with-lightning-connector.jpg,SGD,http://www.expansys.com.sg/innerexile-zynk-usb-cable-with-lightning-connector-1-8m-silver-black-266273/,11:19:37.654000,innerexile zynk USB cable with Lightning connector ,,
